20.5,2.7051,110.69
22.5,3.3441,141.732
24.5,4.0411,176.584
26.5,4.7937,215.246
28.5,5.5992,257.718
30.5,6.457,304.001
32.5,7.3667,354.094
34.5,8.3293,407.997
36.5,9.3458,465.711
38.5,10.4169,527.236
40.5,11.5431,592.572
42.5,12.7224,661.718
44.5,13.9491,734.676
46.5,15.2181,811.444
48.5,16.5221,892.024
13.5,1.3394,32.0354
15.5,1.7467,49.7482
17.5,2.2184,71.2685
19.5,2.7527,96.5972
21.5,3.3484,125.735
23.5,4.003,158.682
25.5,4.7143,195.439
27.5,5.4805,236.006
29.5,6.3004,280.383
31.5,7.1733,328.571
33.5,8.0998,380.569
35.5,9.08,436.378
37.5,10.1147,495.997
39.5,11.2036,559.428
41.5,12.3466,626.669
43.5,13.5441,697.721
45.5,14.7911,772.584
16.5,2.1237,50.4504
18.5,2.6293,72.2255
20.5,3.1973,97.8324
22.5,3.8243,127.268
24.5,4.5094,160.529
26.5,5.2506,197.613
28.5,6.0465,238.52
30.5,6.8963,283.247
32.5,7.7988,331.793
34.5,8.7546,384.159
36.5,9.7638,440.341
38.5,10.8268,500.341
40.5,11.9392,564.158
42.5,13.0861,631.79
23.5,4.58,190.999
25.5,5.2251,231.563
27.5,5.9273,275.937
29.5,6.6819,324.122
31.5,7.4919,376.118
33.5,8.3573,431.924
35.5,9.2778,491.542
37.5,10.2535,554.97
39.5,11.2851,622.209
41.5,12.3701,693.259
8.5,0.1966,4.40175
10.5,0.4597,12.6027
12.5,0.7746,24.6068
14.5,1.1609,40.4164
16.5,1.6112,60.033
18.5,2.1265,83.4575
20.5,2.7051,110.691
22.5,3.3441,141.733
24.5,4.0411,176.585
26.5,4.7937,215.247
28.5,5.5992,257.72
30.5,6.457,304.002
32.5,7.3667,354.095
34.5,8.3293,407.999
36.5,9.3458,465.713
38.5,10.4169,527.238
40.5,11.5431,592.573
42.5,12.7224,661.72
44.5,13.9491,734.677
46.5,15.2181,811.446
48.5,16.5221,892.025
13.5,1.3394,32.0358
15.5,1.7467,49.7487
17.5,2.2184,71.2692
19.5,2.7527,96.598
21.5,3.3484,125.736
23.5,4.003,158.683
25.5,4.7143,195.44
27.5,5.4805,236.007
29.5,6.3004,280.385
31.5,7.1733,328.572
33.5,8.0998,380.57
35.5,9.08,436.379
37.5,10.1147,495.999
39.5,11.2036,559.429
41.5,12.3466,626.67
43.5,13.5441,697.722
45.5,14.7911,772.585
16.5,2.1237,50.4679
18.5,2.6293,72.2425
20.5,3.1973,97.8489
22.5,3.8243,127.284
24.5,4.5094,160.544
26.5,5.2506,197.628
28.5,6.0465,238.535
30.5,6.8963,283.261
32.5,7.7988,331.808
34.5,8.7546,384.172
36.5,9.7638,440.355
38.5,10.8268,500.354
40.5,11.9392,564.171
42.5,13.0861,631.803
23.5,4.58,191.001
25.5,5.2251,231.565
27.5,5.9273,275.939
29.5,6.6819,324.124
31.5,7.4919,376.12
33.5,8.3573,431.927
35.5,9.2778,491.544
37.5,10.2535,554.972
39.5,11.2851,622.212
41.5,12.3701,693.262
8.5,0.1966,4.40187
10.5,0.4597,12.603
12.5,0.7746,24.6073
14.5,1.1609,40.417
16.5,1.6112,60.0337
18.5,2.1265,83.4584
20.5,2.7051,110.692
22.5,3.3441,141.734
24.5,4.0411,176.587
26.5,4.7937,215.249
28.5,5.5992,257.721
30.5,6.457,304.004
32.5,7.3667,354.097
34.5,8.3293,408
36.5,9.3458,465.714
38.5,10.4169,527.239
40.5,11.5431,592.575
42.5,12.7224,661.722
44.5,13.9491,734.679
46.5,15.2181,811.448
48.5,16.5221,892.027
13.5,1.3394,32.0364
15.5,1.7467,49.7494
17.5,2.2184,71.27
19.5,2.7527,96.599
21.5,3.3484,125.737
23.5,4.003,158.684
25.5,4.7143,195.441
27.5,5.4805,236.009
29.5,6.3004,280.386
31.5,7.1733,328.574
33.5,8.0998,380.572
35.5,9.08,436.381
37.5,10.1147,496
39.5,11.2036,559.431
41.5,12.3466,626.672
43.5,13.5441,697.724
45.5,14.7911,772.587
16.5,2.1237,50.4856
18.5,2.6293,72.2596
20.5,3.1973,97.8655
22.5,3.8243,127.3
24.5,4.5094,160.56
26.5,5.2506,197.644
28.5,6.0465,238.549
30.5,6.8963,283.276
32.5,7.7988,331.822
34.5,8.7546,384.186
36.5,9.7638,440.369
38.5,10.8268,500.368
40.5,11.9392,564.184
42.5,13.0861,631.816
23.5,4.58,191.003
25.5,5.2251,231.567
27.5,5.9273,275.941
29.5,6.6819,324.126
31.5,7.4919,376.122
33.5,8.3573,431.929
35.5,9.2778,491.546
37.5,10.2535,554.975
39.5,11.2851,622.214
41.5,12.3701,693.264
8.5,0.1966,4.40205
10.5,0.4597,12.6034
12.5,0.7746,24.6078
14.5,1.1609,40.4178
16.5,1.6112,60.0346
18.5,2.1265,83.4595
20.5,2.7051,110.693
22.5,3.3441,141.736
24.5,4.0411,176.588
26.5,4.7937,215.25
28.5,5.5992,257.722
30.5,6.457,304.005
32.5,7.3667,354.098
34.5,8.3293,408.002
36.5,9.3458,465.716
38.5,10.4169,527.241
40.5,11.5431,592.577
42.5,12.7224,661.724
44.5,13.9491,734.681
46.5,15.2181,811.45
48.5,16.5221,892.029
13.5,1.3394,32.037
15.5,1.7467,49.7502
17.5,2.2184,71.271
19.5,2.7527,96.6001
21.5,3.3484,125.738
23.5,4.003,158.686
25.5,4.7143,195.443
27.5,5.4805,236.01
29.5,6.3004,280.387
31.5,7.1733,328.575
33.5,8.0998,380.574
35.5,9.08,436.383
37.5,10.1147,496.002
39.5,11.2036,559.433
41.5,12.3466,626.674
43.5,13.5441,697.726
45.5,14.7911,772.589
16.5,2.1237,50.5033
18.5,2.6293,72.2767
20.5,3.1973,97.8821
22.5,3.8243,127.316
24.5,4.5094,160.576
26.5,5.2506,197.659
28.5,6.0465,238.564
30.5,6.8963,283.291
32.5,7.7988,331.836
34.5,8.7546,384.2
36.5,9.7638,440.382
38.5,10.8268,500.381
40.5,11.9392,564.197
42.5,13.0861,631.828
23.5,4.58,191.005
25.5,5.2251,231.569
27.5,5.9273,275.943
29.5,6.6819,324.129
31.5,7.4919,376.124
33.5,8.3573,431.931
35.5,9.2778,491.549
37.5,10.2535,554.977
39.5,11.2851,622.217
41.5,12.3701,693.267
8.5,0.1966,4.40225
10.5,0.4597,12.6038
12.5,0.7746,24.6084
14.5,1.1609,40.4185
16.5,1.6112,60.0355
18.5,2.1265,83.4605
20.5,2.7051,110.694
22.5,3.3441,141.737
24.5,4.0411,176.589
26.5,4.7937,215.252
28.5,5.5992,257.724
30.5,6.457,304.007
32.5,7.3667,354.1
34.5,8.3293,408.003
36.5,9.3458,465.718
38.5,10.4169,527.243
40.5,11.5431,592.579
42.5,12.7224,661.725
44.5,13.9491,734.683
46.5,15.2181,811.452
48.5,16.5221,892.031
13.5,1.3394,32.0377
15.5,1.7467,49.7511
17.5,2.2184,71.272
19.5,2.7527,96.6012
21.5,3.3484,125.739
23.5,4.003,158.687
25.5,4.7143,195.444
27.5,5.4805,236.012
29.5,6.3004,280.389
31.5,7.1733,328.577
33.5,8.0998,380.575
35.5,9.08,436.384
37.5,10.1147,496.004
39.5,11.2036,559.434
41.5,12.3466,626.676
43.5,13.5441,697.728
45.5,14.7911,772.591
16.5,2.1237,50.521
18.5,2.6293,72.2938
20.5,3.1973,97.8987
22.5,3.8243,127.332
24.5,4.5094,160.591
26.5,5.2506,197.674
28.5,6.0465,238.579
30.5,6.8963,283.305
32.5,7.7988,331.85
34.5,8.7546,384.214
36.5,9.7638,440.396
38.5,10.8268,500.395
40.5,11.9392,564.21
42.5,13.0861,631.841
23.5,4.58,191.007
25.5,5.2251,231.571
27.5,5.9273,275.946
29.5,6.6819,324.131
31.5,7.4919,376.127
33.5,8.3573,431.933
35.5,9.2778,491.551
37.5,10.2535,554.98
39.5,11.2851,622.219
41.5,12.3701,693.269
8.5,0.1966,4.40248
10.5,0.4597,12.6042
12.5,0.7746,24.6091
14.5,1.1609,40.4193
16.5,1.6112,60.0365
18.5,2.1265,83.4616
20.5,2.7051,110.695
22.5,3.3441,141.738
24.5,4.0411,176.591
26.5,4.7937,215.253
28.5,5.5992,257.726
30.5,6.457,304.008
32.5,7.3667,354.101
34.5,8.3293,408.005
36.5,9.3458,465.72
38.5,10.4169,527.245
40.5,11.5431,592.581
42.5,12.7224,661.727
44.5,13.9491,734.685
46.5,15.2181,811.454
48.5,16.5221,892.033
